nodeId:ID,:LABEL,title,thesis,ementa,question,status,status_confirmed:boolean,publication_date,source_url,temporal_status,has_rg:boolean,authority_weight:float
Topic_28,RepetitiveTopic,Tema 28,O reconhecimento da abusividade nos encargos exigidos no período da normalidade contratual (juros remuneratórios e capitalização) descaracteriza a mora.,"DIREITO PROCESSUAL CIVIL E BANCÁRIO. RECURSO ESPECIAL. AÇÃO REVISIONAL DE CLÁUSULAS DE CONTRATO BANCÁRIO. INCIDENTE DE PROCESSO REPETITIVO. JUROS REMUNERATÓRIOS. CONFIGURAÇÃO DA MORA. JUROS MORATÓRIOS. INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES. DISPOSIÇÕES DE OFÍCIO. DELIMITAÇÃO DO JULGAMENTO Constatada a multiplicidade de recursos com fundamento em idêntica questão de direito, foi instaurado o incidente de processo repetitivo referente aos contratos bancários subordinados ao Código de Defesa do Consumidor, nos termos da ADI n.º 2.591-1. Exceto: cédulas de crédito rural, industrial, bancária e comercial; contratos celebrados por cooperativas de crédito; contratos regidos pelo Sistema Financeiro de Habitação, bem como os de crédito consignado. Para os efeitos do § 7º do artigo 543-C do CPC, a questão de direito idêntica, além de estar selecionada na decisão que instaurou o incidente de processo repetitivo, deve ter sido expressamente debatida no acórdão recorrido e nas razões do recurso especial, preenchendo todos os requisitos de admissibilidade. Neste julgamento, os requisitos específicos do incidente foram verificados quanto às seguintes questões: i) juros remuneratórios; ii) configuração da mora; iii) juros moratórios; iv) inscrição/manutenção em cadastro de inadimplentes e v) disposições de ofício. PRELIMINAR O Parecer do MPF opinou pela suspensão do recurso até o julgamento definitivo da ADI 2.316/DF. Preliminar rejeitada ante a presunção de constitucionalidade do artigo 5º da MP n.º 1.963-17/00, reeditada sob o n.º 2.170-36/01. I - JULGAMENTO DAS QUESTÕES IDÊNTICAS QUE CARACTERIZAM A MULTIPLICIDADE. ORIENTAÇÃO 1 - JUROS REMUNERATÓRIOS a) As instituições financeiras não se sujeitam à limitação dos juros remuneratórios estipulada na Lei de Usura (Decreto 22.626/33), Súmula 596/STF; b) A estipulação de juros remuneratórios superiores a 12% ao ano, por si só, não indica abusividade; c) São inaplicáveis aos juros remuneratórios dos contratos de mútuo bancário as disposições do artigo 591 c/c o artigo 406 do CC/02; d) É admitida a revisão das taxas de juros remuneratórios em situações excepcionais , desde que caracterizada a relação de consumo e que a abusividade (capaz de colocar o consumidor em desvantagem exagerada ? artigo 51, §1º, do CDC) fique cabalmente demonstrada, ante às peculiaridades do julgamento em concreto. ORIENTAÇÃO 2 - CONFIGURAÇÃO DA MORA a) O reconhecimento da abusividade nos encargos exigidos no período da normalidade contratual (juros remuneratórios e capitalização) descarateriza a mora; b) Não descaracteriza a mora o ajuizamento isolado de ação revisional, nem mesmo quando o reconhecimento de abusividade incidir sobre os encargos inerentes ao período de inadimplência contratual. ORIENTAÇÃO 3 - JUROS MORATÓRIOS Nos contratos bancários, não-regidos por legislação específica, os juros moratórios poderão ser convencionados até o limite de 1% ao mês. ORIENTAÇÃO 4 - INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES a) A abstenção da inscrição/manutenção em cadastro de inadimplentes, requerida em antecipação de tutela e/ou medida cautelar, somente será deferida se, cumulativamente: i) a ação for fundada em questionamento integral ou parcial do débito; ii) houver demonstração de que a cobrança indevida se funda na aparência do bom direito e em jurisprudência consolidada do STF ou STJ; iii) houver depósito da parcela incontroversa ou for prestada a caução fixada conforme o prudente arbítrio do juiz; b) A inscrição/manutenção do nome do devedor em cadastro de inadimplentes decidida na sentença ou no acórdão observará o que for decidido no mérito do processo. Caracterizada a mora, correta a inscrição/manutenção. ORIENTAÇÃO 5 - DISPOSIÇÕES DE OFÍCIO É vedado aos juízes de primeiro e segundo graus de jurisdição julgar, com fundamento no artigo 51 do CDC, sem pedido expresso, a abusividade de cláusulas nos contratos bancários. Vencidos quanto a esta matéria a Min. Relatora e o Min. Luis Felipe Salomão. II- JULGAMENTO DO RECURSO REPRESENTATIVO (REsp 1.061.530/RS) A menção a artigo de lei, sem a demonstração das razões de inconformidade, impõe o não-conhecimento do recurso especial, em razão da sua deficiente fundamentação. Incidência da Súmula 284/STF. O recurso especial não constitui via adequada para o exame de temas constitucionais, sob pena de usurpação da competência do STF. Devem ser decotadas as disposições de ofício realizadas pelo acórdão recorrido. Os juros remuneratórios contratados encontram-se no limite que esta Corte tem considerado razoável e, sob a ótica do Direito do Consumidor, não merecem ser revistos, porquanto não demonstrada a onerosidade excessiva na hipótese. Verificada a cobrança de encargo abusivo no período da normalidade contratual, resta descaracterizada a mora do devedor. Afastada a mora: i) é ilegal o envio de dados do consumidor para quaisquer cadastros de inadimplência; ii) deve o consumidor permanecer na posse do bem alienado fiduciariamente e iii) não se admite o protesto do título representativo da dívida. Não há qualquer vedação legal à efetivação de depósitos parciais, segundo o que a parte entende devido. Não se conhece do recurso quanto à comissão de permanência, pois deficiente o fundamento no tocante à alínea ""a"" do permissivo constitucional e também pelo fato de o dissídio jurisprudencial não ter sido comprovado, mediante a realização do cotejo entre os julgados tidos como divergentes. Vencidos quanto ao conhecimento do recurso a Min. Relatora e o Min. Carlos Fernando Mathias. Recurso especial parcialmente conhecido e, nesta parte, provido, para declarar a legalidade da cobrança dos juros remuneratórios, como pactuados, e ainda decotar do julgamento as disposições de ofício. Ônus sucumbenciais redistribuídos.","Discussão acerca dos juros remuneratórios, da capitalização de juros e da mora em ações que digam respeito a contratos bancários.",Trânsito em Julgado,true,2009-03-10,http://www.stj.jus.br/repetitivos/temas_repetitivos/pesquisa.jsp?quantidadeResultadosPorPagina=-1&novaConsulta=true&p=true&tipo_pesquisa=T&cod_tema_inicial=28&cod_tema_final=28,active,false,0.9
Topic_29,RepetitiveTopic,Tema 29,"A simples propositura da ação de revisão de contrato não inibe a caracterização da mora do autor. (Observações do Ministro: ""Não descaracteriza a mora o ajuizamento isolado de ação revisional, nem mesmo quando o reconhecimento de abusividade incidir sobre os encargos inerentes ao período de inadimplência contratual"".)","DIREITO PROCESSUAL CIVIL E BANCÁRIO. RECURSO ESPECIAL. AÇÃO REVISIONAL DE CLÁUSULAS DE CONTRATO BANCÁRIO. INCIDENTE DE PROCESSO REPETITIVO. JUROS REMUNERATÓRIOS. CONFIGURAÇÃO DA MORA. JUROS MORATÓRIOS. INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES. DISPOSIÇÕES DE OFÍCIO. DELIMITAÇÃO DO JULGAMENTO Constatada a multiplicidade de recursos com fundamento em idêntica questão de direito, foi instaurado o incidente de processo repetitivo referente aos contratos bancários subordinados ao Código de Defesa do Consumidor, nos termos da ADI n.º 2.591-1. Exceto: cédulas de crédito rural, industrial, bancária e comercial; contratos celebrados por cooperativas de crédito; contratos regidos pelo Sistema Financeiro de Habitação, bem como os de crédito consignado. Para os efeitos do § 7º do artigo 543-C do CPC, a questão de direito idêntica, além de estar selecionada na decisão que instaurou o incidente de processo repetitivo, deve ter sido expressamente debatida no acórdão recorrido e nas razões do recurso especial, preenchendo todos os requisitos de admissibilidade. Neste julgamento, os requisitos específicos do incidente foram verificados quanto às seguintes questões: i) juros remuneratórios; ii) configuração da mora; iii) juros moratórios; iv) inscrição/manutenção em cadastro de inadimplentes e v) disposições de ofício. PRELIMINAR O Parecer do MPF opinou pela suspensão do recurso até o julgamento definitivo da ADI 2.316/DF. Preliminar rejeitada ante a presunção de constitucionalidade do artigo 5º da MP n.º 1.963-17/00, reeditada sob o n.º 2.170-36/01. I - JULGAMENTO DAS QUESTÕES IDÊNTICAS QUE CARACTERIZAM A MULTIPLICIDADE. ORIENTAÇÃO 1 - JUROS REMUNERATÓRIOS a) As instituições financeiras não se sujeitam à limitação dos juros remuneratórios estipulada na Lei de Usura (Decreto 22.626/33), Súmula 596/STF; b) A estipulação de juros remuneratórios superiores a 12% ao ano, por si só, não indica abusividade; c) São inaplicáveis aos juros remuneratórios dos contratos de mútuo bancário as disposições do artigo 591 c/c o artigo 406 do CC/02; d) É admitida a revisão das taxas de juros remuneratórios em situações excepcionais, desde que caracterizada a relação de consumo e que a abusividade (capaz de colocar o consumidor em desvantagem exagerada ? artigo 51, §1º, do CDC) fique cabalmente demonstrada, ante às peculiaridades do julgamento em concreto. ORIENTAÇÃO 2 - CONFIGURAÇÃO DA MORA a) O reconhecimento da abusividade nos encargos exigidos no período da normalidade contratual (juros remuneratórios e capitalização) descarateriza a mora; b) Não descaracteriza a mora o ajuizamento isolado de ação revisional, nem mesmo quando o reconhecimento de abusividade incidir sobre os encargos inerentes ao período de inadimplência contratual. ORIENTAÇÃO 3 - JUROS MORATÓRIOS Nos contratos bancários , não-regidos por legislação específica, os juros moratórios poderão ser convencionados até o limite de 1% ao mês. ORIENTAÇÃO 4 - INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES a) A abstenção da inscrição/manutenção em cadastro de inadimplentes, requerida em antecipação de tutela e/ou medida cautelar, somente será deferida se, cumulativamente: i) a ação for fundada em questionamento integral ou parcial do débito; ii) houver demonstração de que a cobrança indevida se funda na aparência do bom direito e em jurisprudência consolidada do STF ou STJ; iii) houver depósito da parcela incontroversa ou for prestada a caução fixada conforme o prudente arbítrio do juiz; b) A inscrição/manutenção do nome do devedor em cadastro de inadimplentes decidida na sentença ou no acórdão observará o que for decidido no mérito do processo. Caracterizada a mora, correta a inscrição/manutenção. ORIENTAÇÃO 5 - DISPOSIÇÕES DE OFÍCIO É vedado aos juízes de primeiro e segundo graus de jurisdição julgar, com fundamento no artigo 51 do CDC, sem pedido expresso, a abusividade de cláusulas nos contratos bancários. Vencidos quanto a esta matéria a Min. Relatora e o Min. Luis Felipe Salomão. II- JULGAMENTO DO RECURSO REPRESENTATIVO (REsp 1.061.530/RS) A menção a artigo de lei, sem a demonstração das razões de inconformidade, impõe o não-conhecimento do recurso especial, em razão da sua deficiente fundamentação. Incidência da Súmula 284/STF. O recurso especial não constitui via adequada para o exame de temas constitucionais, sob pena de usurpação da competência do STF. Devem ser decotadas as disposições de ofício realizadas pelo acórdão recorrido. Os juros remuneratórios contratados encontram-se no limite que esta Corte tem considerado razoável e, sob a ótica do Direito do Consumidor, não merecem ser revistos, porquanto não demonstrada a onerosidade excessiva na hipótese. Verificada a cobrança de encargo abusivo no período da normalidade contratual, resta descaracterizada a mora do devedor. Afastada a mora: i) é ilegal o envio de dados do consumidor para quaisquer cadastros de inadimplência; ii) deve o consumidor permanecer na posse do bem alienado fiduciariamente e iii) não se admite o protesto do título representativo da dívida. Não há qualquer vedação legal à efetivação de depósitos parciais, segundo o que a parte entende devido. Não se conhece do recurso quanto à comissão de permanência, pois deficiente o fundamento no tocante à alínea ""a"" do permissivo constitucional e também pelo fato de o dissídio jurisprudencial não ter sido comprovado, mediante a realização do cotejo entre os julgados tidos como divergentes. Vencidos quanto ao conhecimento do recurso a Min. Relatora e o Min. Carlos Fernando Mathias. Recurso especial parcialmente conhecido e, nesta parte, provido, para declarar a legalidade da cobrança dos juros remuneratórios, como pactuados, e ainda decotar do julgamento as disposições de ofício. Ônus sucumbenciais redistribuídos.",Discussão acerca da mora em ações que digam respeito a contratos bancários.,Trânsito em Julgado,true,2009-03-10,http://www.stj.jus.br/repetitivos/temas_repetitivos/pesquisa.jsp?quantidadeResultadosPorPagina=-1&novaConsulta=true&p=true&tipo_pesquisa=T&cod_tema_inicial=29&cod_tema_final=29,active,false,0.9
Topic_24,RepetitiveTopic,Tema 24,"As instituições financeiras não se sujeitam à limitação dos juros remuneratórios estipulada na Lei de Usura (Decreto 22.626/33), Súmula 596/STF.","DIREITO PROCESSUAL CIVIL E BANCÁRIO. RECURSO ESPECIAL. AÇÃO REVISIONAL DE CLÁUSULAS DE CONTRATO BANCÁRIO. INCIDENTE DE PROCESSO REPETITIVO. JUROS REMUNERATÓRIOS. CONFIGURAÇÃO DA MORA. JUROS MORATÓRIOS. INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES. DISPOSIÇÕES DE OFÍCIO. DELIMITAÇÃO DO JULGAMENTO Constatada a multiplicidade de recursos com fundamento em idêntica questão de direito, foi instaurado o incidente de processo repetitivo referente aos contratos bancários subordinados ao Código de Defesa do Consumidor, nos termos da ADI n.º 2.591-1. Exceto: cédulas de crédito rural, industrial, bancária e comercial; contratos celebrados por cooperativas de crédito; contratos regidos pelo Sistema Financeiro de Habitação, bem como os de crédito consignado. Para os efeitos do § 7º do artigo 543-C do CPC, a questão de direito idêntica, além de estar selecionada na decisão que instaurou o incidente de processo repetitivo, deve ter sido expressamente debatida no acórdão recorrido e nas razões do recurso especial, preenchendo todos os requisitos de admissibilidade. Neste julgamento, os requisitos específicos do incidente foram verificados quanto às seguintes questões: i) juros remuneratórios; ii) configuração da mora; iii) juros moratórios; iv) inscrição/manutenção em cadastro de inadimplentes e v) disposições de ofício. PRELIMINAR O Parecer do MPF opinou pela suspensão do recurso até o julgamento definitivo da ADI 2.316/DF. Preliminar rejeitada ante a presunção de constitucionalidade do artigo 5º da MP n.º 1.963-17/00, reeditada sob o n.º 2.170-36/01. I - JULGAMENTO DAS QUESTÕES IDÊNTICAS QUE CARACTERIZAM A MULTIPLICIDADE. ORIENTAÇÃO 1 - JUROS REMUNERATÓRIOS a) As instituições financeiras não se sujeitam à limitação dos juros remuneratórios estipulada na Lei de Usura (Decreto 22.626/33), Súmula 596/STF; b) A estipulação de juros remuneratórios superiores a 12% ao ano, por si só, não indica abusividade; c) São inaplicáveis aos juros remuneratórios dos contratos de mútuo bancário as disposições do artigo 591 c/c o artigo 406 do CC/02; d) É admitida a revisão das taxas de juros remuneratórios em situações excepcionais, desde que caracterizada a relação de consumo e que a abusividade (capaz de colocar o consumidor em desvantagem exagerada ? artigo 51, §1º, do CDC) fique cabalmente demonstrada, ante às peculiaridades do julgamento em concreto. ORIENTAÇÃO 2 - CONFIGURAÇÃO DA MORA a) O reconhecimento da abusividade nos encargos exigidos no período da normalidade contratual (juros remuneratórios e capitalização) descarateriza a mora; b) Não descaracteriza a mora o ajuizamento isolado de ação revisional, nem mesmo quando o reconhecimento de abusividade incidir sobre os encargos inerentes ao período de inadimplência contratual. ORIENTAÇÃO 3 - JUROS MORATÓRIOS Nos contratos bancários, não-regidos por legislação específica, os juros moratórios poderão ser convencionados até o limite de 1% ao mês. ORIENTAÇÃO 4 - INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES a) A abstenção da inscrição/manutenção em cadastro de inadimplentes, requerida em antecipação de tutela e/ou medida cautelar, somente será deferida se, cumulativamente: i) a ação for fundada em questionamento integral ou parcial do débito; ii) houver demonstração de que a cobrança indevida se funda na aparência do bom direito e em jurisprudência consolidada do STF ou STJ; iii) houver depósito da parcela incontroversa ou for prestada a caução fixada conforme o prudente arbítrio do juiz; b) A inscrição/manutenção do nome do devedor em cadastro de inadimplentes decidida na sentença ou no acórdão observará o que for decidido no mérito do processo. Caracterizada a mora, correta a inscrição/manutenção. ORIENTAÇÃO 5 - DISPOSIÇÕES DE OFÍCIO É vedado aos juízes de primeiro e segundo graus de jurisdição julgar, com fundamento no artigo 51 do CDC, sem pedido expresso, a abusividade de cláusulas nos contratos bancários. Vencidos quanto a esta matéria a Min. Relatora e o Min. Luis Felipe Salomão. II- JULGAMENTO DO RECURSO REPRESENTATIVO (REsp 1.061.530/RS) A menção a artigo de lei, sem a demonstração das razões de inconformidade, impõe o não-conhecimento do recurso especial, em razão da sua deficiente fundamentação. Incidência da Súmula 284/STF. O recurso especial não constitui via adequada para o exame de temas constitucionais, sob pena de usurpação da competência do STF. Devem ser decotadas as disposições de ofício realizadas pelo acórdão recorrido. Os juros remuneratórios contratados encontram-se no limite que esta Corte tem considerado razoável e, sob a ótica do Direito do Consumidor, não merecem ser revistos, porquanto não demonstrada a onerosidade excessiva na hipótese. Verificada a cobrança de encargo abusivo no período da normalidade contratual, resta descaracterizada a mora do devedor. Afastada a mora: i) é ilegal o envio de dados do consumidor para quaisquer cadastros de inadimplência; ii) deve o consumidor permanecer na posse do bem alienado fiduciariamente e iii) não se admite o protesto do título representativo da dívida. Não há qualquer vedação legal à efetivação de depósitos parciais, segundo o que a parte entende devido. Não se conhece do recurso quanto à comissão de permanência, pois deficiente o fundamento no tocante à alínea ""a"" do permissivo constitucional e também pelo fato de o dissídio jurisprudencial não ter sido comprovado, mediante a realização do cotejo entre os julgados tidos como divergentes. Vencidos quanto ao conhecimento do recurso a Min. Relatora e o Min. Carlos Fernando Mathias. Recurso especial parcialmente conhecido e, nesta parte, provido, para declarar a legalidade da cobrança dos juros remuneratórios, como pactuados, e ainda decotar do julgamento as disposições de ofício. Ônus sucumbenciais redistribuídos.",Discussão acerca dos juros remuneratórios em ações que digam respeito a contratos bancários.,Trânsito em Julgado,true,2009-03-10,http://www.stj.jus.br/repetitivos/temas_repetitivos/pesquisa.jsp?quantidadeResultadosPorPagina=-1&novaConsulta=true&p=true&tipo_pesquisa=T&cod_tema_inicial=24&cod_tema_final=24,active,false,0.9
Topic_25,RepetitiveTopic,Tema 25,"A estipulação de juros remuneratórios superiores a 12% ao ano, por si só, não indica abusividade.","DIREITO PROCESSUAL CIVIL E BANCÁRIO. RECURSO ESPECIAL. AÇÃO REVISIONAL DE CLÁUSULAS DE CONTRATO BANCÁRIO. INCIDENTE DE PROCESSO REPETITIVO. JUROS REMUNERATÓRIOS. CONFIGURAÇÃO DA MORA. JUROS MORATÓRIOS. INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES. DISPOSIÇÕES DE OFÍCIO. DELIMITAÇÃO DO JULGAMENTO Constatada a multiplicidade de recursos com fundamento em idêntica questão de direito, foi instaurado o incidente de processo repetitivo referente aos contratos bancários subordinados ao Código de Defesa do Consumidor, nos termos da ADI n.º 2.591-1. Exceto: cédulas de crédito rural, industrial, bancária e comercial; contratos celebrados por cooperativas de crédito; contratos regidos pelo Sistema Financeiro de Habitação, bem como os de crédito consignado. Para os efeitos do § 7º do art. 543-C do CPC, a questão de direito idêntica, além de estar selecionada na decisão que instaurou o incidente de processo repetitivo, deve ter sido expressamente debatida no acórdão recorrido e nas razões do recurso especial, preenchendo todos os requisitos de admissibilidade. Neste julgamento, os requisitos específicos do incidente foram verificados quanto às seguintes questões: i) juros remuneratórios; ii) configuração da mora; iii) juros moratórios; iv) inscrição/manutenção em cadastro de inadimplentes e v) disposições de ofício. PRELIMINAR O Parecer do MPF opinou pela suspensão do recurso até o julgamento definitivo da ADI 2.316/DF. Preliminar rejeitada ante a presunção de constitucionalidade do art. 5º da MP n.º 1.963-17/00, reeditada sob o n.º 2.170-36/01. I - JULGAMENTO DAS QUESTÕES IDÊNTICAS QUE CARACTERIZAM A MULTIPLICIDADE. ORIENTAÇÃO 1 - JUROS REMUNERATÓRIOS a) As instituições financeiras não se sujeitam à limitação dos juros remuneratórios estipulada na Lei de Usura (Decreto 22.626/33), Súmula 596/STF; b) A estipulação de juros remuneratórios superiores a 12% ao ano, por si só, não indica abusividade; c) São inaplicáveis aos juros remuneratórios dos contratos de mútuo bancário as disposições do art. 591 c/c o art. 406 do CC/02; d) É admitida a revisão das taxas de juros remuneratórios em situações excepcionais, desde que caracterizada a relação de consumo e que a abusividade (capaz de colocar o consumidor em desvantagem exagerada ? art. 51, §1º, do CDC) fique cabalmente demonstrada, ante às peculiaridades do julgamento em concreto. ORIENTAÇÃO 2 - CONFIGURAÇÃO DA MORA a) O reconhecimento da abusividade nos encargos exigidos no período da normalidade contratual (juros remuneratórios e capitalização) descarateriza a mora; b) Não descaracteriza a mora o ajuizamento isolado de ação revisional, nem mesmo quando o reconhecimento de abusividade incidir sobre os encargos inerentes ao período de inadimplência contratual. ORIENTAÇÃO 3 - JUROS MORATÓRIOS Nos contratos bancários, não-regidos por legislação específica, os juros moratórios poderão ser convencionados até o limite de 1% ao mês. ORIENTAÇÃO 4 - INSCRIÇÃO/MANUTENÇÃO EM CADASTRO DE INADIMPLENTES a) A abstenção da inscrição/manutenção em cadastro de inadimplentes, requerida em antecipação de tutela e/ou medida cautelar, somente será deferida se, cumulativamente: i) a ação for fundada em questionamento integral ou parcial do débito; ii) houver demonstração de que a cobrança indevida se funda na aparência do bom direito e em jurisprudência consolidada do STF ou STJ; iii) houver depósito da parcela incontroversa ou for prestada a caução fixada conforme o prudente arbítrio do juiz; b) A inscrição/manutenção do nome do devedor em cadastro de inadimplentes decidida na sentença ou no acórdão observará o que for decidido no mérito do processo. Caracterizada a mora, correta a inscrição/manutenção. ORIENTAÇÃO 5 - DISPOSIÇÕES DE OFÍCIO É vedado aos juízes de primeiro e segundo graus de jurisdição julgar, com fundamento no art. 51 do CDC, sem pedido expresso, a abusividade de cláusulas nos contratos bancários. Vencidos quanto a esta matéria a Min. Relatora e o Min. Luis Felipe Salomão. II- JULGAMENTO DO RECURSO REPRESENTATIVO (REsp 1.061.530/RS) A menção a artigo de lei, sem a demonstração das razões de inconformidade, impõe o não-conhecimento do recurso especial, em razão da sua deficiente fundamentação. Incidência da Súmula 284/STF. O recurso especial não constitui via adequada para o exame de temas constitucionais, sob pena de usurpação da competência do STF. Devem ser decotadas as disposições de ofício realizadas pelo acórdão recorrido. Os juros remuneratórios contratados encontram-se no limite que esta Corte tem considerado razoável e, sob a ótica do Direito do Consumidor, não merecem ser revistos, porquanto não demonstrada a onerosidade excessiva na hipótese. Verificada a cobrança de encargo abusivo no período da normalidade contratual, resta descaracterizada a mora do devedor. Afastada a mora: i) é ilegal o envio de dados do consumidor para quaisquer cadastros de inadimplência; ii) deve o consumidor permanecer na posse do bem alienado fiduciariamente e iii) não se admite o protesto do título representativo da dívida. Não há qualquer vedação legal à efetivação de depósitos parciais, segundo o que a parte entende devido. Não se conhece do recurso quanto à comissão de permanência, pois deficiente o fundamento no tocante à alínea ""a"" do permissivo constitucional e também pelo fato de o dissídio jurisprudencial não ter sido comprovado, mediante a realização do cotejo entre os julgados tidos como divergentes. Vencidos quanto ao conhecimento do recurso a Min. Relatora e o Min. Carlos Fernando Mathias. Recurso especial parcialmente conhecido e, nesta parte, provido, para declarar a legalidade da cobrança dos juros remuneratórios, como pactuados, e ainda decotar do julgamento as disposições de ofício. Ônus sucumbenciais redistribuídos.",Discussão acerca dos juros remuneratórios em ações que digam respeito a contratos bancários.,Trânsito em Julgado,true,2009-03-10,http://www.stj.jus.br/repetitivos/temas_repetitivos/pesquisa.jsp?quantidadeResultadosPorPagina=-1&novaConsulta=true&p=true&tipo_pesquisa=T&cod_tema_inicial=25&cod_tema_final=25,active,false,0.9
