start_id,end_id,weight
CDC_art4,REsp_1863973,0.3
CDC_art4,REsp_1877113,0.3
CDC_art4,REsp_1836349,0.3
CDC_art4,AREsp_1783387,0.3
CDC_art4,AREsp_1046016,0.3
CDC_art4,REsp_1911306,0.3
CDC_art4,AREsp_2028758,0.3
CDC_art4,AREsp_1923519,0.3
CDC_art4,REsp_1963412,0.3
CDC_art4,AREsp_1554102,0.3
CDC_art4,AREsp_1929821,0.3
CDC_art4,REsp_1929288,0.3
CDC_art4,AREsp_1907547,0.3
CDC_art4,AREsp_1872998,0.3
CDC_art4,AREsp_1754582,0.3
CDC_art4,AREsp_895318,0.3
CDC_art4,REsp_1961480,0.3
CDC_art4,REsp_1846649,0.3
CDC_art4,REsp_1910270,0.3
CDC_art4,REsp_1886178,0.3
CDC_art4,REsp_1838184,0.3
CDC_art4,AREsp_1838089,0.3
CDC_art4,REsp_1915528,0.3
CDC_art4,REsp_1922326,0.3
CDC_art4,AREsp_1871179,0.3
CDC_art4,AREsp_1800038,0.3
CDC_art4,AREsp_1904491,0.3
CDC_art4,REsp_1884561,0.3
CDC_art4,AREsp_1853966,0.3
CDC_art4,AREsp_1822938,0.3
CDC_art4,AREsp_596568,0.3
CDC_art4,REsp_1883654,0.3
CDC_art4,AREsp_1787192,0.3
CDC_art5,REsp_1963124,0.3
CDC_art5,RMS_64534,0.3
CDC_art5,AREsp_1539789,0.3
CDC_art5,AREsp_1591582,0.3
CDC_art5,AREsp_1517937,0.3
CDC_art5,REsp_1500846,0.3
CDC_art5,AREsp_1333054,0.3
CDC_art5,REsp_1365410,0.3
CDC_art5,AREsp_1289383,0.3
CDC_art5,AREsp_1192537,0.3
CDC_art5,REsp_1465832,0.3
CDC_art5,AREsp_942591,0.3
CDC_art5,REsp_1504588,0.3
CDC_art5,RHC_73305,0.3
CDC_art5,RHC_58812,0.3
CDC_art5,AREsp_587405,0.3
CDC_art5,AREsp_527140,0.3
CDC_art5,AREsp_222079,0.3
CDC_art5,AREsp_309175,0.3
CDC_art5,REsp_1294723,0.3
CDC_art5,REsp_1322983,0.3
CDC_art5,REsp_1148225,0.3
CDC_art5,REsp_901782,0.3
CDC_art5,REsp_1135832,0.3
CDC_art5,REsp_1118302,0.3
CDC_art5,REsp_926763,0.3
CDC_art5,REsp_1103826,0.3
CDC_art5,RMS_17102,0.3
CDC_art6,AREsp_1994330,0.3
CDC_art6,AREsp_1683497,0.3
CDC_art6,AREsp_1683419,0.3
CDC_art6,AREsp_2162347,0.3
CDC_art6,REsp_2014722,0.3
CDC_art6,AREsp_1977504,0.3
CDC_art6,AREsp_445444,0.3
CDC_art6,REsp_1776916,0.3
CDC_art6,REsp_1776976,0.3
CDC_art6,REsp_1776993,0.3
CDC_art6,REsp_1777013,0.3
CDC_art6,REsp_1777020,0.3
CDC_art6,REsp_1777032,0.3
CDC_art6,REsp_1777057,0.3
CDC_art6,REsp_1777132,0.3
CDC_art6,REsp_1777209,0.3
CDC_art6,REsp_1777445,0.3
CDC_art6,REsp_1777490,0.3
CDC_art6,AREsp_2123091,0.3
CDC_art6,AREsp_2127365,0.3
CDC_art6,AREsp_2099892,0.3
CDC_art6,AREsp_2142322,0.3
CDC_art6,AREsp_2160291,0.3
CDC_art6,REsp_1836910,0.3
CDC_art6,AREsp_2058638,0.3
CDC_art6,AREsp_2137650,0.3
CDC_art6,AREsp_2142446,0.3
CDC_art6,AREsp_2018450,0.3
CDC_art6,AREsp_2162083,0.3
CDC_art6,AREsp_2116301,0.3
CDC_art6,AREsp_2028230,0.3
CDC_art6,AREsp_1972632,0.3
CDC_art6,REsp_2017194,0.3
CDC_art6,REsp_1329383,0.3
CDC_art6,AREsp_1736565,0.3
CDC_art6,AREsp_2038019,0.3
CDC_art6,AREsp_1912680,0.3
CDC_art6,REsp_1968281,0.3
CDC_art6,AREsp_1963018,0.3
CDC_art6,AREsp_1992996,0.3
CDC_art6,AREsp_2088181,0.3
CDC_art6,AREsp_2001746,0.3
CDC_art6,AREsp_2094755,0.3
