start_id,end_id,weight
CDC_art7,REsp_1453275,0.237
CDC_art7,REsp_1631485,0.237
CDC_art12,AREsp_153703,1.0
CDC_art12,REsp_1644405,0.9031
CDC_art12,REsp_871983,0.8451
CDC_art12,Ag_1135327,0.7782
CDC_art12,REsp_1832371,0.699
CDC_art12,REsp_1322964,0.699
CDC_art12,REsp_1321897,0.699
CDC_art12,REsp_1593600,0.6021
CDC_art12,REsp_1601895,0.6021
CDC_art12,REsp_1464868,0.6021
CDC_art12,REsp_1199782,0.6021
CDC_art12,REsp_1384502,0.6021
CDC_art12,REsp_1303374,0.6021
CDC_art12,REsp_1250582,0.6021
CDC_art12,REsp_850768,0.6021
CDC_art12,AREsp_877936,0.6021
CDC_art12,REsp_1899304,0.6021
CDC_art12,AREsp_748700,0.4771
CDC_art12,AREsp_697506,0.4771
CDC_art12,REsp_1133731,0.4771
CDC_art12,REsp_1110505,0.4771
CDC_art12,REsp_883612,0.4771
CDC_art12,AREsp_1724643,0.4771
CDC_art12,AREsp_566200,0.4771
CDC_art12,REsp_1426598,0.4771
CDC_art12,REsp_1328916,0.4771
CDC_art12,REsp_489895,0.4771
CDC_art12,AREsp_1429160,0.4771
CDC_art12,REsp_802832,0.4771
CDC_art12,AREsp_1541461,0.4771
CDC_art13,REsp_1052854,1.0
CDC_art13,AREsp_239134,1.0
CDC_art14,REsp_1468545,1.0
CDC_art14,AREsp_1155097,0.9277
CDC_art14,REsp_1833591,0.8573
CDC_art14,AREsp_973261,0.8203
CDC_art14,AREsp_440506,0.8145
CDC_art14,AREsp_477438,0.7961
CDC_art14,AREsp_243716,0.7896
CDC_art14,REsp_1789836,0.776
CDC_art14,REsp_696284,0.776
CDC_art14,REsp_1492710,0.7616
CDC_art14,REsp_1629255,0.7461
CDC_art14,REsp_1316868,0.7295
CDC_art14,REsp_1872260,0.7021
CDC_art14,AREsp_505432,0.7208
CDC_art14,REsp_1774847,0.6817
CDC_art14,AREsp_2130669,0.6817
CDC_art14,REsp_1057826,0.6472
CDC_art14,REsp_1543814,0.6472
CDC_art14,REsp_1680758,0.6593
CDC_art14,AREsp_137354,0.6472
CDC_art14,AREsp_651099,0.6344
CDC_art14,REsp_1748295,0.6344
CDC_art14,REsp_1217027,0.6208
CDC_art14,AREsp_883891,0.6344
CDC_art14,AREsp_1520802,0.6208
CDC_art14,REsp_1508977,0.6064
CDC_art14,AREsp_308450,0.6208
CDC_art14,AREsp_1358149,0.6064
CDC_art14,AREsp_326968,0.6064
CDC_art14,REsp_1633785,0.6064
CDC_art17,REsp_1576074,1.0
CDC_art17,AREsp_233914,0.8855
CDC_art17,REsp_1512293,0.8114
CDC_art17,CC_143326,0.6616
CDC_art17,REsp_1406448,0.5943
CDC_art17,AREsp_2006305,0.5119
CDC_art17,REsp_1302105,0.5119
CDC_art17,REsp_1190114,0.5119
CDC_art17,REsp_1199782,0.4057
CDC_art17,REsp_1785404,0.4057
CDC_art17,REsp_1251137,0.4057
CDC_art17,REsp_1298530,0.4057
CDC_art17,AREsp_1626201,0.256
CDC_art17,AREsp_1962258,0.256
CDC_art17,AREsp_565501,0.256
CDC_art17,AREsp_218394,0.256
CDC_art17,AREsp_2011629,0.256
CDC_art17,Ag_1333671,0.256
CDC_art17,AREsp_1086408,0.256
CDC_art17,AREsp_571516,0.256
CDC_art17,MC_22697,0.256
CDC_art17,AREsp_697506,0.256
CDC_art17,AREsp_822399,0.256
CDC_art17,AREsp_214523,0.256
CDC_art17,REsp_1281090,0.256
CDC_art17,REsp_1841563,0.256
CDC_art17,REsp_1277724,0.256
CDC_art17,REsp_1378284,0.256
CDC_art17,Ag_1032259,0.256
CDC_art17,REsp_997993,0.256
CDC_art18,REsp_1556132,1.0
CDC_art18,REsp_1825020,0.8563
CDC_art18,HC_263025,0.7969
CDC_art18,REsp_1111736,0.7969
CDC_art18,AREsp_627782,0.7214
CDC_art18,REsp_1597668,0.6744
CDC_art18,AREsp_1691422,0.618
CDC_art18,REsp_1644405,0.618
CDC_art18,REsp_1060917,0.6476
CDC_art18,AREsp_2154169,0.5849
CDC_art18,REsp_1737415,0.618
CDC_art18,HC_191663,0.618
CDC_art18,REsp_1300606,0.618
CDC_art18,AREsp_1276462,0.5849
CDC_art18,AREsp_92525,0.5473
CDC_art18,REsp_1289795,0.4527
CDC_art18,EREsp_981949,0.4527
CDC_art18,REsp_1067230,0.4527
CDC_art18,REsp_1102578,0.4527
CDC_art18,REsp_1181141,0.4527
CDC_art18,REsp_802832,0.4527
CDC_art18,REsp_1252215,0.4527
CDC_art18,REsp_1576779,0.4527
CDC_art18,HC_115650,0.4527
CDC_art18,AREsp_1724643,0.4527
CDC_art18,AREsp_1066454,0.3899
CDC_art18,REsp_1638034,0.3899
CDC_art18,REsp_1299803,0.3899
CDC_art18,REsp_1898171,0.3899
CDC_art18,REsp_1610821,0.3899
CDC_art20,Ag_1176209,1.0
CDC_art20,REsp_1510721,0.751
CDC_art20,REsp_1075361,0.5772
CDC_art20,REsp_1075280,0.5213
CDC_art20,REsp_1829435,0.4035
CDC_art20,AREsp_1295754,0.4035
CDC_art20,REsp_1468567,0.3475
CDC_art20,AREsp_2154169,0.2754
CDC_art20,REsp_1525174,0.2754
CDC_art20,AREsp_1650432,0.2754
CDC_art20,REsp_1898171,0.2754
CDC_art20,REsp_1717160,0.2754
CDC_art20,REsp_1349453,0.2754
CDC_art20,REsp_1792770,0.2754
CDC_art20,REsp_1510988,0.2754
CDC_art20,AREsp_1083522,0.1738
CDC_art20,REsp_981539,0.1738
CDC_art20,REsp_1717177,0.1738
CDC_art20,AREsp_1957324,0.1738
CDC_art20,AREsp_1091844,0.1738
CDC_art20,REsp_1811698,0.1738
CDC_art20,REsp_696284,0.1738
CDC_art20,AREsp_824993,0.1738
CDC_art20,REsp_1680695,0.1738
CDC_art20,REsp_1505785,0.1738
CDC_art20,REsp_1442794,0.1738
CDC_art20,REsp_1244685,0.1738
CDC_art20,REsp_1799365,0.1738
CDC_art20,REsp_1520390,0.1738
CDC_art20,AREsp_1303764,0.1738
CDC_art21,REsp_850718,1.0
CDC_art21,REsp_1740106,0.6309
CDC_art21,REsp_1423654,0.6309
CDC_art21,REsp_1635398,0.6309
CDC_art21,REsp_1619009,0.6309
CDC_art22,REsp_986059,1.0
CDC_art22,REsp_952362,0.8898
CDC_art22,REsp_962627,0.7781
CDC_art22,REsp_1050234,0.6567
CDC_art22,AREsp_275506,0.6778
CDC_art22,REsp_1562905,0.6085
CDC_art22,AR_4807,0.5806
CDC_art22,REsp_1070863,0.5806
CDC_art22,REsp_957419,0.5806
CDC_art22,REsp_1090264,0.5806
CDC_art22,EREsp_845982,0.4735
CDC_art22,REsp_1121617,0.4253
CDC_art22,AREsp_1432049,0.4253
CDC_art22,AREsp_1501092,0.4253
CDC_art22,REsp_661122,0.3663
CDC_art22,REsp_1836332,0.3663
CDC_art22,AREsp_473772,0.3663
CDC_art22,REsp_1194150,0.3663
CDC_art22,Ag_1139263,0.3663
CDC_art22,AREsp_22018,0.3663
CDC_art22,REsp_1545908,0.2903
CDC_art22,AREsp_200881,0.2903
CDC_art22,REsp_1091525,0.2903
CDC_art22,REsp_1861105,0.2903
CDC_art22,REsp_859183,0.2903
CDC_art22,AREsp_1204217,0.2903
CDC_art22,REsp_993283,0.2903
CDC_art22,AREsp_1595236,0.2903
CDC_art22,REsp_1166017,0.2903
CDC_art22,AREsp_301907,0.2903
CDC_art25,Ag_1396371,1.0
CDC_art25,AREsp_47366,0.6462
CDC_art25,AREsp_49036,0.5805
CDC_art25,REsp_1468567,0.5
CDC_art25,AREsp_1206017,0.3962
CDC_art25,Ag_1386356,0.3962
CDC_art25,AREsp_148110,0.3962
CDC_art25,REsp_1796706,0.25
CDC_art25,REsp_1627962,0.25
CDC_art25,AREsp_1560411,0.25
CDC_art25,REsp_1556973,0.25
CDC_art25,REsp_1728094,0.25
CDC_art25,Rcl_22428,0.25
CDC_art25,REsp_1520390,0.25
CDC_art25,AREsp_1661266,0.25
CDC_art25,AREsp_3980,0.25
CDC_art26,REsp_1664076,1.0
CDC_art26,REsp_1733344,0.9905
CDC_art26,REsp_1318826,0.9806
CDC_art26,EAREsp_731068,0.9001
CDC_art26,REsp_1516783,0.8417
CDC_art26,AREsp_2094006,0.8074
CDC_art26,REsp_1139972,0.8074
CDC_art26,REsp_1430751,0.7685
CDC_art26,REsp_1526865,0.7886
CDC_art26,AREsp_1473008,0.7236
CDC_art26,REsp_1819586,0.7469
CDC_art26,REsp_1023289,0.7236
CDC_art26,REsp_1103213,0.6983
CDC_art26,REsp_1379984,0.6705
