start_id,end_id,weight
CDC_art6,STJThesis_EDICAO_N__162__DIREITO_DO_CONSUMIDOR_-_VI_t11,0.9
CDC_art6,STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t2,0.9
CDC_art6,STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t5,0.9
CDC_art6,STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t10,0.9
CDC_art6,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t9,0.9
CDC_art6,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t10,0.9
CDC_art6,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t13,0.9
CDC_art6,STJThesis_EDICAO_N__189__EMBARGOS_DE_DECLARACAO_I_t7,0.9
CDC_art7,STJThesis_EDICAO_N__95__DO_SEGURO_DE_PESSOA_-_I_t11,0.9
CDC_art7,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t11,0.9
CDC_art7,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t18,0.9
CDC_art7,STJThesis_EDICAO_N__160__DIREITO_DO_CONSUMIDOR_-_IV_t3,0.9
CDC_art7,STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t9,0.9
CDC_art7,STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t9,0.9
CDC_art7,STJThesis_EDICAO_N__2__PLANOS_DE_SAUDE_-_I_t1,0.9
CDC_art7,STJThesis_EDICAO_N__4__PLANOS_DE_SAUDE_-_II_t9,0.9
CDC_art8,STJThesis_EDICAO_N__163__DIREITO_DO_CONSUMIDOR_-_VII_t9,0.9
CDC_art9,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t7,0.9
CDC_art12,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t17,0.9
CDC_art12,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t18,0.9
CDC_art12,STJThesis_EDICAO_N__83__BANCARIO_-_II_t5,0.9
CDC_art12,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t6,0.9
CDC_art12,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t17,0.9
CDC_art12,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t8,0.9
CDC_art12,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t4,0.9
CDC_art12,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t10,0.9
CDC_art12,STJThesis_EDICAO_N__163__DIREITO_DO_CONSUMIDOR_-_VII_t9,0.9
CDC_art12,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t9,0.9
CDC_art13,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t6,0.9
CDC_art14,STJThesis_EDICAO_N__4__PLANOS_DE_SAUDE_-_II_t2,0.9
CDC_art14,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t1,0.9
CDC_art14,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t3,0.9
CDC_art14,STJThesis_EDICAO_N__59__CADASTRO_DE_INADIMPLENTES_t19,0.9
CDC_art14,STJThesis_EDICAO_N__83__BANCARIO_-_II_t2,0.9
CDC_art14,STJThesis_EDICAO_N__83__BANCARIO_-_II_t3,0.9
CDC_art14,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t4,0.9
CDC_art14,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t7,0.9
CDC_art14,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t11,0.9
CDC_art14,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t14,0.9
CDC_art14,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t15,0.9
CDC_art14,STJThesis_EDICAO_N__42__DIREITO_DO_CONSUMIDOR_II_t16,0.9
CDC_art14,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t1,0.9
CDC_art14,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t2,0.9
CDC_art14,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t5,0.9
CDC_art14,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t7,0.9
CDC_art14,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t17,0.9
CDC_art14,STJThesis_EDICAO_N__74__DIREITO_DO_CONSUMIDOR_III_t18,0.9
CDC_art14,STJThesis_EDICAO_N__62__CHEQUE_t12,0.9
CDC_art14,STJThesis_EDICAO_N__116__DO_SEGURO_DE_DANO_t3,0.9
CDC_art14,STJThesis_EDICAO_N__39__DIREITO_DO_CONSUMIDOR_I_t4,0.9
CDC_art14,STJThesis_EDICAO_N__138__DOS_DIREITOS_DA_PERSONALIDADE_-_II_t12,0.9
CDC_art14,STJThesis_EDICAO_N__150__GRATUIDADE_DA_JUSTICA_-_III_t10,0.9
CDC_art14,STJThesis_EDICAO_N__160__DIREITO_DO_CONSUMIDOR_-_IV_t3,0.9
CDC_art14,STJThesis_EDICAO_N__160__DIREITO_DO_CONSUMIDOR_-_IV_t6,0.9
CDC_art14,STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t7,0.9
CDC_art14,STJThesis_EDICAO_N__161__DIREITO_DO_CONSUMIDOR_-_V_t9,0.9
CDC_art14,STJThesis_EDICAO_N__162__DIREITO_DO_CONSUMIDOR_-_VI_t3,0.9
CDC_art14,STJThesis_EDICAO_N__162__DIREITO_DO_CONSUMIDOR_-_VI_t7,0.9
CDC_art14,STJThesis_EDICAO_N__164__DIREITO_DO_CONSUMIDOR_-_VIII_t3,0.9
CDC_art14,STJThesis_EDICAO_N__165__DIREITO_DO_CONSUMIDOR_-_IX_t12,0.9
CDC_art16,STJThesis_EDICAO_N__99__DOS_CRIMES_CONTRA_A_ORDEM_TRIBUTARIA_ECONOMICA_E_CONTRA_AS_RELACOES_DE_CONSUMO_-_II_t9,0.9
CDC_art17,STJThesis_EDICAO_N__83__BANCARIO_-_II_t2,0.9
